	235010	262945	289260	306020	312316	312974	323098	325065	325999	327622	328513	328876	329949	330076	331838	332838	336646	341090	344451	BJBC001	BJBC007	BJBC008	BJBC011	BJBC013	BJBC014	BJBC017	BJBC019	BJBC020	BJBC026	BJB030	BJB032	BJB037	BJB038	BJB039	BJB041	BJB042	BJB054	BJB056	BJB058	BJB059	BJB060	BJB061	BJB064	BJB069	BJB070	BJB075	BJB077	BJB082	BJB086	BJB090	BJB092	TCGA-4Z-AA7M	TCGA-4Z-AA7O	TCGA-4Z-AA7S	TCGA-4Z-AA7W	TCGA-4Z-AA7Y	TCGA-4Z-AA80	TCGA-4Z-AA81	TCGA-4Z-AA82	TCGA-4Z-AA86	TCGA-CU-A0YR	TCGA-CU-A3KJ	TCGA-CU-A3QU	TCGA-CU-A5W6	TCGA-DK-A1A5	TCGA-DK-A1A6	TCGA-DK-A1A7	TCGA-DK-A1AA	TCGA-DK-A3IM	TCGA-DK-A3IN	TCGA-DK-A3IV	TCGA-DK-A3WW	TCGA-DK-A6B0	TCGA-DK-AA6M	TCGA-DK-AA6Q	TCGA-DK-AA74	TCGA-DK-AA75	TCGA-DK-AA76	TCGA-DK-AA77	TCGA-FD-A3B5	TCGA-FD-A3B6	TCGA-FD-A3SJ	TCGA-FD-A3SL	TCGA-FD-A3SO	TCGA-FD-A3SP	TCGA-FD-A43S	TCGA-FD-A43U	TCGA-FD-A43X	TCGA-FD-A43Y	TCGA-FD-A5BT	TCGA-FD-A5BU	TCGA-FD-A5BX	TCGA-FD-A5C0	TCGA-FD-A5C1	TCGA-FD-A6TB	TCGA-FD-A6TE	TCGA-G2-A2EK	TCGA-G2-A2EL	TCGA-G2-A2EO	TCGA-G2-A2ES	TCGA-G2-A3IB	TCGA-G2-A3IE	TCGA-G2-A3VY	TCGA-G2-AA3B	TCGA-K4-A3WU	TCGA-K4-A54R	TCGA-XF-A8HG	TCGA-XF-A9T0	TCGA-XF-A9T3	TCGA-XF-AAMZ	TCGA-XF-AAN0	TCGA-ZF-A9R0	TCGA-ZF-A9R2	TCGA-ZF-A9R3	TCGA-ZF-A9R4	TCGA-ZF-A9R5	TCGA-ZF-A9R7	TCGA-ZF-A9RE	TCGA-ZF-A9RG	TCGA-ZF-AA4N	TCGA-ZF-AA4U	TCGA-ZF-AA4X	TCGA-ZF-AA52	TCGA-ZF-AA58	TCGA-ZF-AA5H	TCGA-ZF-AA5N	TCGA-ZF-AA5P
bladder_shape_Sphericity	0.8038090851237559	0.658797835170713	0.6884131593541389	0.524147260679377	0.738885135893718	0.596228993002404	0.7628880706014342	0.819954693858232	0.740212101776002	0.7445467475991541	0.7981952669847621	0.8071081362257428	0.704120945680371	0.776958617651698	0.8259992868578551	0.7548669594378659	0.801847451604069	0.801720489036165	0.61685846642524	0.8009329062110959	0.8122979157342499	0.775180727189677	0.8239325421241459	0.838077111912896	0.8199321259855841	0.7046541767370251	0.8336318925219871	0.731216131466638	0.617876271716839	0.797357264210157	0.7474485112182281	0.626665498121571	0.630616029771557	0.83821168009461	0.7456216401903408	0.699845836998421	0.8092819419877372	0.726156286231657	0.7117373206174201	0.820427263135259	0.8335245822615629	0.705175474134424	0.789571354998692	0.8022381440261209	0.6032218735526589	0.8181399394086121	0.794625873991337	0.7404365722448291	0.814906405341827	0.7916708916617771	0.7904872629296529	0.610739329354615	0.669679791381396	0.750449214325859	0.764465134563908	0.8369575322502092	0.777996503817995	0.7259195316450558	0.804981948652374	0.830877537431669	0.6824643305597359	0.668044599065312	0.755536398124146	0.650986627758895	0.748632155236458	0.751591112906197	0.702734379625611	0.7133548380183691	0.595621395285927	0.72698003723102	0.730795446311384	0.636263248487756	0.7691482931256899	0.747303762260866	0.6850890593143271	0.660042622373584	0.7459351845383639	0.6741334698592409	0.758894135471355	0.660332318196236	0.747696471376451	0.6358416445235799	0.7623666225756278	0.7028228047496771	0.515191089643071	0.609851061764373	0.7091128936819381	0.747755759772341	0.7666397231869592	0.693034096448939	0.7527088934934001	0.6763304447031321	0.7330946747910659	0.699639624845589	0.7491794167909351	0.712849512237958	0.76969782738761	0.704361033143568	0.792836608688168	0.668941018434431	0.697664613427386	0.7010031778331078	0.672809064464517	0.786461292434938	0.6998156701679051	0.791332017185675	0.7746983939276059	0.7770057908910799	0.7837332350277341	0.7131032131039241	0.662572773555133	0.711603665044587	0.7879717418040221	0.7936007167059329	0.724010706303075	0.703190323269389	0.788642022454022	0.72830693061985	0.80169398152002	0.772516613140013	0.75018139677389	0.728479883601598	0.748921968316375	0.717876130979409	0.8037291109997441	0.8021492465352491	0.797555419156078
bladder_shape_SurfaceArea	46725.4083907725	28518.690588715	27572.127104561	20315.4768632645	19089.071386211002	17496.8560870127	26358.075911233198	23692.006484247402	17532.0517573436	28315.1465040417	44231.5962767796	17038.283959225802	21016.745117398703	36357.1221579126	19999.292573296	30908.570237398	40044.7960616524	40674.2026420595	19252.8864144027	42939.3792779807	36926.8392376022	29132.5271330889	30146.014771705297	28622.202562414503	27720.0508363254	22214.024595832798	44268.90791538	28708.204030610497	15491.0974043274	18002.7938349017	29144.2166041777	14037.6394812325	16221.9795413246	29109.4685327617	31256.4063695675	29687.001446629198	57194.8968648366	15545.280306307099	27857.5066073045	66374.4402079297	42594.3572843413	22025.6362562112	39887.4728772527	35607.8450515079	17116.025509975	27099.638126688198	44313.7977309678	30633.2749098198	28301.3584230219	20262.0621854419	52207.2050285817	23331.193598242997	18267.5920267873	26238.6843931275	14351.961361501899	33176.4316595273	11700.0947865351	23580.3017945379	16548.1658747445	17709.2281891327	57306.4488815988	14752.4710038169	38489.4530972247	16893.0765898174	63574.6337885061	19934.101713211003	14766.2148159797	34299.0380483114	69851.1477712016	16082.2775644575	14500.395376926499	68100.7272003592	38607.861302285804	19527.810246272198	24095.828827250098	23194.167535769702	36194.1240136997	10291.9610733025	26856.9146665566	19511.4847411945	14436.3835382183	24461.317064752002	16034.1059119534	14768.8435018826	18719.165000713798	11798.9953885024	18949.0497154698	37017.0433658775	50758.0881785689	14566.970999847199	23130.0800286938	60595.564942430196	20978.8665213669	13770.0209555406	29482.5101421522	20413.0086454339	41322.4308140498	14811.8078025562	22138.2440789332	21899.9806141632	24051.054147162402	20438.6527645796	16800.9564477255	26659.954292227598	15402.201570661298	26808.4589903685	15762.3475343739	22057.1389854569	26698.2815250792	12368.6732139697	10023.3008986259	35165.8156734742	26443.770920078397	16199.0303329335	27320.0173848093	28980.9044930684	15724.5861447475	80103.225518772	19914.5061664955	21421.8815014382	35712.9196620082	21968.0494422129	19785.8061373321	11149.537092821201	34131.533897748304	17110.8537438282	24930.6378580322
bladder_shape_SurfaceVolumeRatio	0.068268485438683	0.117769586700706	0.112128833872798	0.19662226544179606	0.121190447951318	0.174633090851823	0.098305563913416	0.093055164415291	0.12611755510620198	0.098373658709281	0.070908150515838	0.112361019939432	0.12415738665257305	0.081439407427761	0.100172695758039	0.092231889035445	0.074014279136523	0.073456831024401	0.158197628079711	0.07159852908045099	0.07559309214183299	0.091291986429188	0.081898085344122	0.08193108214644501	0.086032456010591	0.120628108179133	0.06640722014439099	0.100381695961896	0.175927130211015	0.111320923360715	0.096400230414618	0.180936200963036	0.166734992023411	0.081222898994402	0.09342839933331196	0.105423988921331	0.06107982321625	0.137842060356221	0.106114677138658	0.05554764169788	0.067713074480851	0.121008577737247	0.07589634288515999	0.078432919264247	0.173503844526566	0.087297749822481	0.071320215710752	0.09536690316478802	0.085933192940932	0.106063840674753	0.066224494230195	0.145872651209779	0.143576956928673	0.100988796802307	0.132810996074452	0.076252873983421	0.143273222332987	0.111974410458071	0.114464823129547	0.105516613085549	0.07879605989599901	0.160356148288908	0.08254147579125899	0.155780721086918	0.065115073882092	0.115599351429081	0.148560993236525	0.09530743909525	0.08753545206432299	0.13529092995594194	0.14136520126950694	0.080296211356927	0.080236724951757	0.117802270356359	0.120818851779124	0.130220338572639	0.0867671859962	0.189390540949745	0.098158142634922	0.141885232984086	0.136901745141626	0.13411051036353	0.126170551577901	0.148519738308035	0.21019889843686604	0.20557390925287	0.129377690959241	0.08548416470329599	0.070321249892603	0.152724831994607	0.10707721030580802	0.07767251384356401	0.116975545638045	0.154862864724919	0.095513597515279	0.123673283626553	0.077473444464233	0.14781862902918302	0.101246276034067	0.13134773284945098	0.117676321867876	0.12674185929349902	0.148669346658944	0.093385716986563	0.146372432748315	0.092268222688236	0.124227216395535	0.10454787586912803	0.09380632815932598	0.158794713141969	0.196956547995544	0.09447318883935404	0.093497183605613	0.118189419717956	0.104440325935104	0.105940224847636	0.121092348711632	0.060454623458757	0.10498529698887	0.107012778111316	0.08660920916691499	0.11539954399805	0.116652609116807	0.165585955373448	0.07988840226272399	0.113163814284912	0.094562334701044
bladder_shape_VoxelVolume	684535.85294342	242457.53288269	246251.119823456	103370.566467285	157583.331573486	100484.13208007801	268266.314163208	254776.47781372105	139141.508216858	287909.29069519	623987.013101578	151770.349311829	169336.254947662	446628.396492004	199801.92184448199	335302.9063797	541118.817138672	553902.728319168	121945.441960415	599808.167771084	488583.88323210704	319184.314711063	368172.57794050797	349406.578762595	322273.517772898	184409.140546776	666702.325368386	285932.287513964	88105.9028954115	161748.73664223	302596.190725461	77758.6657714844	97523.4375	358454.924688675	334874.16015625	281924.25992479397	936476.73357761	112825.86276269	262812.5	1195020.26213601	629121.358620539	182317.5	525624.120277539	454083.64614870603	98865.1808328129	310486.887763552	621423.943364057	321330.415566046	329403.87754981103	191106.42738780886	788514.1856807809	160108.604693378	127341.771820295	259870.748852593	108222.174367718	435196.693632025	81725.2219841918	210645.20917832802	144627.039597253	167891.5024678	727704.598445892	92185.0323486328	466726.308288574	108585.38622750301	976458.2817586659	172587.84484863302	99508.43619224027	360355.95703125	798322.732666016	119117.578633455	102684.39817428599	848684.7445862291	481395.326397224	165909.77263251302	199595.306774139	178397.08292237102	417407.544092126	54453.390064667	273764.6484375	137646.039878265	105653.00289732	182589.71923828105	127216.56247459199	99655.4874229431	89239.57161712651	57598.297119140596	146712.86819458	433379.29847717297	722033.734773979	95553.7877512178	216167.292663574	780502.124359131	179606.89263387106	89068.0503845215	308839.178844452	165218.220806122	533799.603833013	100413.08134646	218819.53430175802	167005.232148963	204648.45492231305	161560.96556420802	113137.81738281301	285534.66796875	105471.823275738	290784.266861503	126995.08666992199	211105.242248535	284806.71333313	78000.0114440918	50981.8840026856	372349.99511718703	282912.731594962	137158.498334498	261658.477783203	273659.45948316	129935.45972489199	1325077.05688477	189786.477450915	200249.481201172	412525.46191406297	190458.162536621	169827.430725098	67400.4638671875	427358.049631119	151289.303879876	263739.604116515
bladder_firstorder_10Percentile	-19.0	-8.0	-9.0	-31.0	-42.0	-10.0	-19.0	-14.0	-15.0	-24.0	-20.0	-8.0	-22.0	-22.0	-2.0	-16.0	-30.0	-14.0	-21.0	-23.0	-25.0	-16.0	-29.0	-17.0	-15.0	-21.0	-53.0	-21.0	-17.0	-6.0	-17.0	-1.0	-6.0	-28.0	3.0	-15.0	-26.0	-1.0	4.0	-29.0	-32.0	-12.0	-24.0	-37.0	-16.0	-21.0	-29.0	-19.0	-26.0	0.0	-19.0	-18.0	-22.0	-20.0	-1.0	-23.0	3.0	3.0	-16.0	-16.0	-7.0	2.0	-1.0	-14.0	-5.0	-8.0	-10.0	-9.0	-7.0	-4.0	-10.0	-12.0	-31.0	-23.0	-4.0	-3.0	-14.0	1.0	-18.0	-15.0	-22.0	-8.0	-4.0	-8.0	-24.0	-13.0	-13.0	-1.0	-3.0	23.0	-10.0	-16.0	-8.0	-9.0	-10.0	-12.0	-6.0	-20.0	-11.0	-9.0	-6.0	-8.0	-37.0	-33.0	-18.0	-42.0	-20.0	-24.0	-33.0	-6.0	1.0	-19.0	-2.0	-26.0	-27.0	-27.0	-9.0	-27.0	-1.0	-14.0	-18.0	-42.0	-6.0	-24.0	-27.0	-35.0	-9.0
bladder_firstorder_90Percentile	29.0	24.0	27.0	52.0	44.0	22.0	18.0	29.0	26.0	45.0	19.0	32.0	33.0	18.0	26.0	23.0	40.0	20.0	40.0	38.0	43.0	66.0	34.0	40.0	47.0	24.0	39.0	69.0	58.0	54.0	14.0	45.0	51.0	34.0	29.0	24.0	30.0	69.0	38.0	28.0	31.0	40.0	20.0	33.0	34.0	43.0	28.0	53.0	56.0	67.0	42.0	89.0	80.0	44.0	62.0	24.0	104.0	80.0	60.0	63.0	39.0	55.0	73.0	40.0	50.0	82.0	86.0	61.0	51.0	50.0	48.0	34.0	60.0	37.0	51.0	65.0	40.0	73.0	63.0	43.0	57.0	53.0	49.0	51.0	40.0	62.0	74.0	83.0	52.0	86.0	69.0	57.0	46.0	54.0	32.0	40.0	50.0	36.0	44.0	34.0	56.0	50.0	54.0	41.0	42.0	32.0	86.0	65.0	27.0	115.0	80.0	87.0	111.0	55.0	67.0	61.0	94.0	87.0	85.0	90.0	78.0	73.0	54.0	72.0	32.0	56.0	57.0
bladder_firstorder_Energy	487465701.0	21930927.0	17234324.0	377534787.0	231374164.0	5499008.0	42172095.0	37991428.0	27239246.0	1741317909.0	102359460.0	33173067.0	160853875.0	64601614.0	24976755.0	49633316.0	800743662.0	66848696.0	554237694.0	678138177.0	590873463.0	958494830.0	442129568.0	560255224.0	519692633.0	21402643.0	2030996549.0	1055178815.0	200631125.0	346948131.0	18703646.0	28449989.0	36047154.0	436171536.0	43574907.0	21984790.0	1069617827.0	566965532.0	40213866.0	1174514762.0	720645402.0	38773371.0	385525701.0	642267149.0	18919920.0	524324635.0	666602244.0	656243472.0	776280870.0	631792077.0	965125563.0	556600924.0	386968617.0	252478323.0	71892227.0	208237987.0	380770441.0	888112134.0	261538146.0	405971476.0	234374929.0	46088067.0	205567937.0	337600656.0	1692937560.0	227761572.0	179419248.0	89758209.0	359820171.0	25970628.0	67713772.0	78440667.0	514325868.0	61095350.0	112431804.0	88035758.0	102653098.0	68203091.0	182305069.0	75344706.0	43446139.0	112326697.0	65932435.0	34180351.0	37119147.0	32278962.0	1032489515.0	1416370199.0	637588543.0	167776575.0	185098052.0	584081559.0	41434508.0	42494469.0	96722759.0	49052992.0	107656135.0	21345869.0	82843730.0	23632575.0	70971739.0	45957278.0	101281830.0	747744132.0	21462337.0	82435503.0	224157291.0	208789316.0	1135844466.0	246113338.0	88831550.0	979229579.0	1590660183.0	139332713.0	594990201.0	447731511.0	493340040.0	4760534060.0	1371145903.0	1783567437.0	1149212102.0	639588461.0	64814039.0	151367649.0	293617878.0	298610203.0	298456871.0
bladder_firstorder_Entropy	1.7546466336663202	1.32883587400222	1.4300196816083	2.4952429148658	2.5346527392015896	1.32363375311054	1.48328020035167	1.66416552407332	1.5820315723532798	2.27771177410583	1.53511127029208	1.5768825069656298	1.96221329743278	1.54091662552264	1.13343297422541	1.53480612678284	2.2523945511306898	1.40307103070653	2.11398709759554	2.0894108529872097	2.21395985648184	2.42705549831001	2.1326211878199	2.01203613450547	2.1028592918817903	1.69744370277345	2.64371670871263	2.53647451264678	2.34279901166528	2.07448785519505	1.3134483433008302	1.72465774926342	2.00612888947084	2.11254945557706	1.19391980120052	1.54620451302549	1.96053159151471	2.25525255601018	1.39372681650078	1.9721703622990805	2.12035076549315	1.85050232069781	1.68863535532681	2.27862009468978	1.80532065343502	2.1475238293126697	1.99252181727324	2.25406963929562	2.4748200861894905	2.17393592277747	2.1012645155616703	2.78841054691733	2.7351370081302595	2.12750534297032	2.06800650459635	1.84613045638309	2.71256908928163	2.37063133892658	2.25287344695347	2.35480138132907	1.79100252055481	1.86768401724597	2.1611804230687697	2.03902854820202	1.95397995856229	2.53841242447984	2.58135764915981	2.10808944552115	2.03881060001515	1.86559856006134	1.97067139260033	1.73053530220887	2.6270109509292	2.02390722607716	1.8707551137141496	2.21389987356957	1.903373732396629	2.2698033082041804	2.32500550491735	2.03116125426229	2.38641421982984	2.0349287350113503	1.86860949660742	2.0514002901115	2.11336913340999	2.3138524593817698	2.8137574798306204	2.5266444326116897	1.97651354842282	2.08902167897424	2.23901044775819	2.30788256559399	1.8840230015307304	2.11485899639788	1.6478700286916	1.77703624263546	1.95098588759523	1.95201822119883	1.88647001520772	1.6720001746640398	2.06543069621552	1.9968504236613	2.59821448352093	2.33192696519427	1.99331710873042	2.3132207024080698	2.8033949108808	2.52798791633906	2.13206832584582	2.94791902919787	2.42446848747015	2.75074584411605	2.8820756673328702	2.4418534948387203	2.63775175573955	2.55721152766437	2.727994337794509	2.9004080576299103	2.63151136413433	2.87508952289128	2.6186252078465	2.9141668107676	1.99936064714242	2.6770048840033	2.07067750111165	2.61717196882569	2.15777024447704
bladder_firstorder_InterquartileRange	24.0	16.0	18.0	42.0	44.0	16.0	19.0	21.0	21.0	34.0	20.0	20.0	29.0	21.0	14.0	21.0	36.0	18.0	31.0	31.0	35.0	44.0	32.0	30.0	31.0	23.0	47.0	45.0	39.0	30.0	16.0	23.0	27.0	32.0	13.0	20.0	29.0	36.0	16.0	30.0	33.0	24.0	23.0	36.0	26.0	33.0	30.0	37.0	43.0	34.0	29.0	60.0	51.0	31.0	29.0	22.0	54.0	38.0	41.0	47.0	23.0	28.0	37.0	28.0	27.0	48.0	52.0	34.0	30.0	26.0	30.0	21.0	47.0	31.0	32.0	33.0	28.0	38.0	38.0	29.0	38.0	32.0	27.0	28.0	34.0	35.0	44.0	47.0	27.0	32.0	34.0	37.0	25.0	30.0	20.0	30.0	29.0	30.0	28.0	23.0	32.0	29.0	48.0	38.0	33.0	38.0	55.0	48.0	27.0	66.0	41.0	58.0	64.0	41.0	48.0	46.0	57.0	58.0	44.0	54.0	53.0	60.0	36.0	50.0	28.0	47.0	34.0
bladder_firstorder_Kurtosis	4.12933960271475	14.4718390836834	5.52342571902905	3.7972375536154495	4.6709013031564	5.02996458459683	8.039723030417381	4.840413443217081	4.69532311928062	279.028286423514	86.46323017676191	6.23279341982715	4.39027365322188	4.35441027965045	6.65302571564055	4.2119817877325385	3.92296524772925	7.05201205977423	131.671391785352	4.08556280956023	3.5966427707312705	2.99653631073418	3.75617046080625	4.04281016851424	4.18890087062388	3.92573204590592	3.66636870925858	4.29593783100586	3.32208994315032	21.6384975704144	4.18691600400858	3.9198529867536096	4.32914217776073	5.60336285147045	7.3020752066055	4.19061365056899	3.79848469253904	3.5239509161352496	7.03011457069196	3.4102004764193303	3.7304628153004895	4.71018295446699	5.091441101791281	3.94949154360479	3.95494311104608	3.96314019763232	3.56001620228756	3.6806619758485297	3.39228678243408	4.25053061695232	5.28136522839082	3.00310029791031	3.72557354653058	3.81847060317524	3.93179855897589	7.500057906513081	2.91870332329076	52.6083539551855	3.50551274540388	2.881444612245509	188.74413796339297	3.97814334175115	3.05281339772374	145.832002439952	4.81954836125108	16.276496662527197	3.59482750701711	3.03119615898816	9.261979831439909	3.3457392094694502	3.11324350790565	5.22660193925843	3.737586712621991	4.58595158448086	3.16235257932512	3.99095688730958	3.2072010024371	3.21023037409629	3.2688001265298503	4.4782234582803	3.875324967062431	4.84732124808265	3.30505791313127	4.19068144026568	3.1775656420610203	3.97282303733735	40.424179206722	75.3965143291025	4.13022039699086	3.3491419154479303	4.05548110737997	715.059061421495	3.9507040432721903	4.13592355702643	8.24622221274055	4.386175682031911	3.27179896753034	3.4654060107025897	3.11153136758406	4.11740954006715	3.25957497775178	3.639444280657009	3.31492935466314	4.12187945081636	2.94651015353118	3.26683378333806	3.1623557860532303	9.55090073558814	348.12425490351615	2.8060881946134706	3.94648810095073	2.7131702051253503	23.2945174919274	3.48633284074591	3.9295226969609	4.32619741045509	2.8236739209792203	3.50111302751407	357.946557244218	226.56151032744486	2.6438501527955203	3.11917630812672	2.38404149488858	3.26462852979488	5.16475876984242	4.55769395179267	3.5150203151407404
bladder_firstorder_Maximum	189.0	322.0	180.0	399.0	623.0	101.0	278.0	216.0	88.0	1876.0	153.0	234.0	253.0	157.0	165.0	143.0	301.0	269.0	1450.0	283.0	326.0	313.0	192.0	240.0	348.0	97.0	382.0	476.0	156.0	588.0	73.0	131.0	129.0	586.0	109.0	114.0	156.0	177.0	66.0	219.0	315.0	139.0	144.0	203.0	193.0	235.0	146.0	370.0	202.0	297.0	169.0	201.0	362.0	258.0	147.0	213.0	210.0	163.0	255.0	203.0	1083.0	182.0	195.0	1592.0	440.0	184.0	237.0	141.0	412.0	104.0	117.0	130.0	226.0	153.0	192.0	163.0	131.0	146.0	198.0	151.0	186.0	496.0	117.0	142.0	104.0	157.0	1827.0	144.0	164.0	186.0	231.0	2697.0	147.0	134.0	133.0	294.0	162.0	178.0	102.0	110.0	162.0	120.0	172.0	397.0	104.0	133.0	222.0	579.0	2631.0	270.0	221.0	203.0	1065.0	183.0	565.0	355.0	326.0	603.0	3071.0	3071.0	219.0	230.0	107.0	221.0	280.0	365.0	269.0
bladder_firstorder_MeanAbsoluteDeviation	14.9630610521314	10.2956007191708	11.3414403679688	26.027787635075693	26.8671399261555	10.1214103418109	11.696016709617	13.612313465003199	12.8770459559796	24.767561990025506	12.4125325923724	12.8619335936839	17.5572787671544	12.5433262756546	9.1813689679158	12.4790857889637	21.8612373366211	10.867998191290901	28.3290089425418	19.2613219210401	21.2855235900342	25.7203314635748	19.9354712714744	18.233162008487803	19.437869976941897	14.281468814016199	29.0612257357771	27.9109464540746	23.569266293362304	18.95267725623011	9.910874525782141	14.424972582181196	17.9176426375516	19.6422852993525	8.71712500624188	12.2402195557663	17.5281891767839	21.984747710187307	10.8107974072266	17.8306138673682	19.8327390978929	16.2968903637983	14.033090595014201	22.1511480308323	15.663114230620101	20.1434806011925	18.0692206952632	22.3540062102013	25.839046535563998	20.9146491734478	19.849238521986198	33.9170974079791	31.521395158186106	19.975308624367198	19.116261116314305	15.661012440227196	31.3866506225704	24.5390343920892	24.0704294751718	25.6444969666115	15.6173712002785	16.691925877990002	23.024743265610198	24.7544979597475	17.258950349547	28.133238884492997	31.101775627281604	21.265784528267602	18.64352047783311	16.4469355507426	18.0335088429285	14.7047830186249	28.61425779518889	18.831256073911106	17.8527526742552	21.3036863012303	16.984812458459803	22.5385102466742	24.4402978543817	18.4926140453871	24.1809222852307	18.9091476639265	16.4526563765901	18.612221800394	20.0975847076508	23.1111876283323	51.337462556767704	36.6516383073459	17.6378926338191	19.5694493502987	23.685420503182698	23.379094312402202	16.5614778195239	19.9710782456587	13.7033624286024	16.2920930009461	17.5783838897451	17.6566339405537	16.920750394029806	13.9629090891843	19.6305466364972	18.1095565837468	28.4061037373877	23.234501401114613	18.89513883455961	23.045298610126	33.0651038784402	28.490399337402703	24.711641779196	37.809135888512	24.942466947544602	33.2450152636736	36.406529759806794	25.338539292624503	29.3692782878957	27.6326951384538	32.3124486199031	35.5504913213713	30.989295799148803	36.625094908346895	30.01629208047009	35.7901264677838	19.6078112267044	30.0157036524895	19.1839973603402	28.55704687557489	20.646849030594
bladder_firstorder_Mean	4.53491467844524	8.13797188154352	8.532610348147768	10.6675790594359	0.915954489557606	5.36626253554857	-0.8006790527730859	5.66850394437634	5.48247117121289	11.0792324233038	-0.925030573568425	11.0204237235173	5.55158522637174	-1.80150501603739	11.840829087264199	3.51544451052824	5.3173702191076915	2.8420510782202406	16.495995828211697	7.15008176066244	8.969516425730001	22.5404712057795	2.07043353083723	11.4606669370642	15.8410867163414	0.230626687327274	-6.6160153891617	19.5932238151227	19.9466027538283	24.069263559249396	-0.870355268756205	21.807697889756497	21.651564527757696	3.4600609630702697	16.733255793323	3.61568491368092	1.84158631186268	33.302657287348296	19.96515625	-0.9495668813840192	-1.11708010970935	11.6025700357892	-2.13072805024052	-1.73083801029124	9.39450728651671	10.6808305932356	-0.543357534061934	14.629252004189201	14.698090442506599	31.5537590398022	10.4456634170421	37.0390811272607	25.5864607244752	10.5738129256119	27.1951716779086	1.21828045255006	53.976788649638	43.7782807947204	16.5066053020457	22.6645954430672	16.5598182356844	27.660050019744602	28.9101243081682	18.9150495015528	21.770026202343804	34.0785433850038	31.076389366886506	19.6171388153803	21.551031368313602	21.3676491130046	19.6224978443988	8.59650375687438	13.8106475900878	4.77063941108475	20.275173028813104	29.21454857932789	12.865980262314697	37.2023419955085	15.920146877842601	13.586063796841099	15.966226775481902	22.6603390156987	22.6869375865251	20.829306194582397	8.48309837513925	21.4747006566242	29.6690837324818	37.2684048018815	23.315851791122604	55.2909775918341	21.6871697413553	19.403160482191602	17.2431905885879	20.1389654992975	9.73349156848605	12.8204778622312	21.6136083468815	7.8769517901267	15.7466186285512	11.9259544395752	22.137735702646108	21.678858831051397	8.53373074744423	3.32543285879184	9.477277431181813	-5.43148084595256	31.3521289537713	15.68486202524	0.33467008118563696	51.9428367698616	40.700021212764	30.81996666098589	56.4991647211414	12.547233110545195	18.2785943591254	16.1010757073327	41.2230117590911	26.025257872933306	46.3178502147538	40.481314126132	28.484696388520497	15.276381038004	22.47454630966089	23.3942830736731	1.26040285480393	11.218041191022598	23.197891959871
